"index";"id";"anonymous";"graduatingYear";"overallScore";"overall";"curriculum";"jobSupport";"school_id";"course_id";"program_time_id";"program_presence_id"
1285;276085;0;2021.0;5.0;5.0;5.0;5.0;3;4;1;1
1286;276063;0;2021.0;5.0;5.0;5.0;5.0;3;4;1;1
1288;275845;1;2020.0;1.0;1.0;1.0;1.0;3;4;1;2
1289;275804;0;2021.0;5.0;5.0;5.0;5.0;3;4;1;2
1290;275768;0;2020.0;4.7;5.0;4.0;5.0;3;4;1;1
1291;275685;0;2021.0;5.0;5.0;5.0;0.0;3;4;1;2
1293;275521;0;2021.0;5.0;5.0;5.0;5.0;3;4;1;2
1295;275427;0;2021.0;5.0;5.0;5.0;5.0;3;4;1;2
1296;275414;1;2021.0;4.3;4.0;4.0;5.0;3;4;1;2
1297;275406;0;2021.0;5.0;5.0;5.0;5.0;3;4;1;2
1298;275370;0;2021.0;5.0;5.0;5.0;5.0;3;4;1;2
1299;275368;1;2021.0;4.0;4.0;4.0;4.0;3;4;1;2
1300;275360;0;2021.0;5.0;5.0;5.0;5.0;3;4;1;2
1301;275358;0;2021.0;5.0;5.0;5.0;5.0;3;4;1;2
1302;275357;0;2021.0;4.0;4.0;4.0;4.0;3;4;1;2
1303;275347;1;2021.0;4.0;4.0;3.0;5.0;3;4;1;2
1304;275346;0;2021.0;4.7;5.0;4.0;5.0;3;4;1;2
1306;274708;1;2020.0;5.0;5.0;5.0;0.0;3;4;1;1
1307;274596;0;2020.0;4.7;5.0;5.0;4.0;3;4;1;2
1308;274535;1;2021.0;4.0;4.0;4.0;4.0;3;4;1;2
1309;274534;1;2021.0;4.0;4.0;4.0;4.0;3;4;1;2
1310;274431;0;2021.0;5.0;5.0;5.0;5.0;3;4;1;2
1311;274360;1;2020.0;4.3;5.0;4.0;4.0;3;4;1;1
1312;274358;1;2020.0;4.3;5.0;4.0;4.0;3;4;1;1
1313;274268;0;2020.0;5.0;5.0;5.0;5.0;3;4;1;1
1314;274243;1;2021.0;4.3;5.0;4.0;4.0;3;4;1;2
1315;274228;0;2021.0;4.7;5.0;4.0;5.0;3;4;1;2
1316;274222;0;2021.0;4.3;4.0;4.0;5.0;3;4;1;2
1317;274163;1;2020.0;5.0;5.0;5.0;5.0;3;4;1;1
1318;274159;0;2020.0;4.7;5.0;4.0;5.0;3;4;1;1
1319;274156;0;2021.0;4.7;5.0;4.0;5.0;3;4;1;2
1320;274155;1;2020.0;5.0;5.0;5.0;5.0;3;4;1;1
1321;274144;1;2020.0;4.0;4.0;4.0;4.0;3;4;1;1
1322;274143;1;2020.0;4.3;4.0;4.0;5.0;3;4;1;1
1323;274142;1;2020.0;4.0;4.0;4.0;4.0;3;4;1;1
1324;274084;1;2020.0;5.0;5.0;5.0;5.0;3;4;1;1
1325;274034;0;2021.0;4.7;5.0;4.0;5.0;3;4;1;1
1326;274031;0;2021.0;5.0;5.0;5.0;5.0;3;4;1;1
1327;274011;0;2021.0;4.3;5.0;5.0;3.0;3;4;1;1
1328;273981;0;2021.0;5.0;5.0;5.0;5.0;3;4;1;1
1329;273980;1;2021.0;5.0;5.0;5.0;5.0;3;4;1;1
1330;273971;1;2021.0;5.0;5.0;5.0;5.0;3;4;1;1
1331;273904;0;2020.0;4.7;5.0;5.0;4.0;3;4;1;1
1333;273889;0;2020.0;4.3;5.0;5.0;3.0;3;4;1;1
1335;272918;0;2020.0;4.3;5.0;5.0;3.0;3;4;1;1
1336;272421;1;2020.0;4.7;5.0;4.0;5.0;3;4;1;1
1337;272057;1;2020.0;4.3;5.0;5.0;3.0;3;4;1;1
1338;271937;1;2020.0;4.0;4.0;5.0;3.0;3;4;1;1
1339;271904;1;2020.0;5.0;5.0;5.0;5.0;3;4;1;2
1340;271891;1;2020.0;3.0;3.0;3.0;3.0;3;4;1;2
1341;271501;0;2020.0;5.0;5.0;5.0;5.0;3;4;1;2
1342;271478;0;2020.0;5.0;5.0;5.0;5.0;3;4;1;2
1344;271448;0;2020.0;4.7;5.0;4.0;5.0;3;4;1;2
1345;271413;1;2020.0;4.7;5.0;5.0;4.0;3;4;1;2
1346;271376;1;2020.0;4.7;5.0;4.0;5.0;3;4;1;2
1347;271304;0;2020.0;4.3;5.0;3.0;5.0;3;4;1;2
1348;271263;0;2020.0;4.7;5.0;4.0;5.0;3;4;1;2
1349;270271;1;2020.0;4.3;4.0;4.0;5.0;3;4;1;1
1350;270212;0;2020.0;4.3;4.0;5.0;4.0;3;4;1;1
1351;270191;1;2020.0;4.0;4.0;4.0;4.0;3;4;1;2
1352;269879;0;2020.0;3.7;3.0;4.0;4.0;3;4;1;2
1353;269807;0;2020.0;4.7;5.0;5.0;4.0;3;4;1;1
1354;269759;0;2020.0;4.7;5.0;5.0;4.0;3;4;1;1
1355;269719;1;2020.0;4.7;5.0;5.0;4.0;3;4;1;2
1356;269713;0;2020.0;4.7;5.0;5.0;4.0;3;4;1;1
1357;269698;1;2020.0;4.7;5.0;4.0;5.0;3;4;1;1
1358;269697;0;2020.0;4.3;5.0;5.0;3.0;3;4;1;1
1359;269640;0;2020.0;4.7;5.0;4.0;5.0;3;4;1;1
1360;269061;1;2020.0;5.0;5.0;5.0;5.0;3;4;1;2
1361;268659;0;2020.0;3.7;4.0;4.0;3.0;3;4;1;1
1363;268644;1;2020.0;4.0;4.0;4.0;4.0;3;4;1;2
1365;268539;0;2020.0;4.7;5.0;4.0;5.0;3;4;1;1
1366;268521;0;2020.0;4.7;5.0;4.0;5.0;3;4;1;1
1367;268362;0;2020.0;4.3;5.0;4.0;4.0;3;4;1;1
1368;268318;0;2020.0;4.7;5.0;4.0;5.0;3;4;1;1
1369;268317;0;2020.0;4.7;5.0;4.0;5.0;3;4;1;1
1370;268316;1;2020.0;4.0;4.0;4.0;4.0;3;4;1;1
1371;268312;0;2020.0;4.0;4.0;4.0;4.0;3;4;1;1
1372;268311;1;2020.0;3.7;4.0;4.0;3.0;3;4;1;1
1373;268055;0;2020.0;3.7;4.0;4.0;3.0;3;4;1;1
1374;267966;0;2020.0;4.7;5.0;4.0;5.0;3;4;1;1
1375;267962;0;2020.0;4.0;4.0;4.0;4.0;3;4;1;1
1376;267961;0;2020.0;4.3;5.0;4.0;4.0;3;4;1;1
1377;267575;0;2020.0;5.0;5.0;5.0;5.0;3;4;1;2
1378;267543;0;2020.0;5.0;5.0;5.0;5.0;3;4;1;2
1379;267423;1;2020.0;4.3;5.0;3.0;5.0;3;4;1;2
1380;267378;0;2020.0;5.0;5.0;5.0;5.0;3;4;1;2
1382;266917;0;2020.0;5.0;5.0;5.0;5.0;3;4;1;2
1383;266912;1;2020.0;4.3;4.0;4.0;5.0;3;4;1;2
1384;266876;1;2020.0;4.7;5.0;4.0;5.0;3;4;1;2
1385;266875;1;2020.0;4.0;4.0;3.0;5.0;3;4;1;2
1387;266772;1;2020.0;3.3;3.0;3.0;4.0;3;4;1;1
1388;266771;0;2020.0;5.0;5.0;5.0;5.0;3;4;1;1
1389;266770;0;2020.0;5.0;5.0;5.0;5.0;3;4;1;1
1390;266767;0;2020.0;3.3;4.0;4.0;2.0;3;4;1;1
1391;266766;0;2020.0;4.7;5.0;5.0;4.0;3;4;1;1
1392;266762;0;2020.0;5.0;5.0;5.0;5.0;3;4;1;1
1393;266761;0;2020.0;5.0;5.0;5.0;5.0;3;4;1;1
1394;266749;0;2020.0;4.7;5.0;4.0;5.0;3;4;1;1
1395;266736;0;2020.0;4.7;5.0;5.0;4.0;3;4;1;1
1396;266734;0;2020.0;4.3;4.0;4.0;5.0;3;4;1;1
1397;266690;1;2020.0;4.3;5.0;4.0;4.0;3;4;1;1
1398;266634;0;2020.0;3.7;3.0;4.0;4.0;3;4;1;1
1399;266620;1;2020.0;5.0;5.0;5.0;5.0;3;4;1;1
1400;266615;1;2020.0;4.3;5.0;5.0;3.0;3;4;1;1
1401;266593;0;2020.0;4.3;5.0;4.0;4.0;3;4;1;1
1402;266591;0;2020.0;4.3;5.0;4.0;4.0;3;4;1;1
1403;266590;0;2020.0;5.0;5.0;5.0;5.0;3;4;1;2
1404;266440;1;2018.0;1.0;1.0;1.0;1.0;3;4;1;1
1405;266314;1;2020.0;5.0;5.0;5.0;5.0;3;4;1;2
1406;266313;0;2020.0;3.7;4.0;2.0;5.0;3;4;1;2
1407;266287;0;2020.0;4.7;5.0;4.0;5.0;3;4;1;2
1408;265030;0;2020.0;4.0;4.0;4.0;4.0;3;4;1;1
1409;265027;0;2020.0;4.7;5.0;4.0;5.0;3;4;1;1
1410;265026;1;2020.0;4.0;4.0;4.0;4.0;3;4;1;1
1411;265025;0;2020.0;4.3;5.0;4.0;4.0;3;4;1;1
1412;265022;0;2020.0;3.7;4.0;3.0;4.0;3;4;1;1
1413;265021;0;2020.0;3.7;4.0;3.0;4.0;3;4;1;1
1414;265020;0;2020.0;4.3;4.0;4.0;5.0;3;4;1;1
1415;265019;0;2020.0;4.7;5.0;4.0;5.0;3;4;1;1
1416;265015;0;2020.0;4.7;5.0;4.0;5.0;3;4;1;1
1417;265010;1;2020.0;5.0;5.0;5.0;5.0;3;4;1;1
1418;265009;0;2020.0;5.0;5.0;5.0;5.0;3;4;1;1
1419;265005;1;2020.0;4.0;4.0;4.0;4.0;3;4;1;1
1420;265003;0;2020.0;5.0;5.0;5.0;5.0;3;4;1;1
1421;264990;0;2020.0;4.3;5.0;4.0;4.0;3;4;1;1
1422;264980;0;2020.0;5.0;5.0;5.0;5.0;3;4;1;1
1423;264971;1;2020.0;4.7;5.0;5.0;4.0;3;4;1;1
1424;264944;0;2020.0;5.0;5.0;5.0;5.0;3;4;1;1
1425;264942;0;2020.0;5.0;5.0;5.0;5.0;3;4;1;1
1426;264916;1;2020.0;4.7;5.0;4.0;5.0;3;4;1;1
1427;264894;0;2020.0;4.7;5.0;4.0;5.0;3;4;1;1
1428;264881;0;2020.0;4.3;5.0;3.0;5.0;3;4;1;1
1429;264877;0;2020.0;5.0;5.0;5.0;5.0;3;4;1;1
1430;264874;1;2020.0;4.3;5.0;4.0;4.0;3;4;1;1
1431;264873;0;2020.0;5.0;5.0;5.0;5.0;3;4;1;1
1432;264871;0;2020.0;4.0;4.0;4.0;4.0;3;4;1;1
1433;264869;0;2020.0;4.7;5.0;5.0;4.0;3;4;1;1
1434;264362;0;2020.0;3.7;3.0;4.0;4.0;3;4;1;2
1435;264307;0;2020.0;4.3;4.0;4.0;5.0;3;4;1;2
1436;264297;0;2020.0;2.3;2.0;2.0;3.0;3;4;1;2
1437;264214;1;2020.0;5.0;5.0;5.0;5.0;3;4;1;2
1438;264200;0;2020.0;5.0;5.0;5.0;5.0;3;4;1;2
1439;264149;1;2020.0;5.0;5.0;5.0;5.0;3;4;1;2
1440;264141;1;2020.0;5.0;5.0;5.0;5.0;3;4;1;2
1441;264139;1;2020.0;5.0;5.0;5.0;5.0;3;4;1;2
1442;264136;1;2020.0;4.3;5.0;4.0;4.0;3;4;1;2
1443;263635;0;2020.0;4.3;5.0;4.0;4.0;3;4;1;2
1444;263632;1;2019.0;4.7;5.0;4.0;5.0;3;4;1;2
1445;263464;0;2020.0;5.0;5.0;5.0;5.0;3;4;1;2
1446;263459;1;2019.0;4.0;5.0;4.0;3.0;3;4;1;2
1447;263454;1;2019.0;3.7;4.0;4.0;3.0;3;4;1;2
1448;263444;1;2019.0;4.3;5.0;5.0;3.0;3;4;1;2
1449;263404;0;2019.0;4.7;5.0;5.0;4.0;3;4;1;2
1450;263386;0;2019.0;4.7;5.0;4.0;5.0;3;4;1;2
1451;263384;1;2019.0;4.0;4.0;5.0;3.0;3;4;1;2
1452;263383;0;2020.0;5.0;5.0;5.0;5.0;3;4;1;2
1453;263376;0;2019.0;4.0;4.0;5.0;3.0;3;4;1;2
1454;263374;0;2020.0;4.7;5.0;5.0;4.0;3;4;1;2
1455;263371;0;2019.0;4.0;4.0;4.0;4.0;3;4;1;2
1456;263356;0;2020.0;5.0;5.0;5.0;5.0;3;4;1;2
1457;263353;0;2020.0;5.0;5.0;5.0;5.0;3;4;1;2
1458;263339;0;2020.0;4.3;4.0;5.0;4.0;3;4;1;2
1459;263335;0;2020.0;5.0;5.0;5.0;5.0;3;4;1;2
1460;263329;0;2019.0;4.7;5.0;4.0;5.0;3;4;1;2
1461;263317;0;2020.0;4.0;4.0;4.0;4.0;3;4;1;2
1462;263307;0;2020.0;4.7;5.0;4.0;5.0;3;4;1;2
1463;263292;0;2020.0;5.0;5.0;5.0;5.0;3;4;1;2
1465;263271;0;2020.0;5.0;5.0;5.0;5.0;3;4;1;2
1466;263254;0;2020.0;4.3;5.0;4.0;4.0;3;4;1;2
1467;263249;1;2020.0;4.7;5.0;4.0;5.0;3;4;1;2
1469;263204;0;2020.0;5.0;5.0;5.0;5.0;3;4;1;1
1470;263198;0;2020.0;5.0;5.0;5.0;5.0;3;4;1;1
1471;263193;1;2020.0;4.7;5.0;4.0;5.0;3;4;1;1
1472;263192;0;2019.0;5.0;5.0;5.0;5.0;3;4;1;1
1473;263191;0;2020.0;4.7;5.0;5.0;4.0;3;4;1;1
1474;263185;1;2020.0;4.0;4.0;4.0;4.0;3;4;1;1
1475;263175;0;2020.0;5.0;5.0;5.0;5.0;3;4;1;1
1476;263174;0;2020.0;4.3;4.0;4.0;5.0;3;4;1;1
1477;263156;0;2020.0;4.3;5.0;4.0;4.0;3;4;1;1
1478;263155;0;2020.0;4.7;5.0;5.0;4.0;3;4;1;1
1479;263152;1;2020.0;3.7;4.0;4.0;3.0;3;4;1;1
1480;263151;1;2020.0;4.0;5.0;4.0;3.0;3;4;1;1
1481;263150;1;2020.0;4.0;4.0;4.0;4.0;3;4;1;1
1482;263149;1;2020.0;4.7;5.0;4.0;5.0;3;4;1;1
1483;263147;0;2020.0;5.0;5.0;5.0;5.0;3;4;1;1
1484;263146;1;2020.0;4.7;5.0;5.0;4.0;3;4;1;1
1485;263142;0;2020.0;4.7;5.0;4.0;5.0;3;4;1;1
1486;263134;1;2020.0;4.0;4.0;4.0;4.0;3;4;1;1
1487;263133;1;2020.0;4.0;4.0;4.0;4.0;3;4;1;1
1488;263131;0;2020.0;4.0;4.0;4.0;4.0;3;4;1;1
1489;263130;1;2020.0;5.0;5.0;5.0;5.0;3;4;1;1
1490;263129;0;2020.0;5.0;5.0;5.0;5.0;3;4;1;1
1491;263100;1;2020.0;4.0;4.0;4.0;4.0;3;4;1;1
1492;263097;1;2020.0;3.3;4.0;5.0;1.0;3;4;1;1
1493;263096;0;2020.0;5.0;5.0;5.0;5.0;3;4;1;1
1494;263093;1;2020.0;3.3;4.0;3.0;3.0;3;4;1;1
1495;263092;0;2019.0;5.0;5.0;5.0;5.0;3;4;1;1
1496;263087;1;2020.0;3.3;4.0;4.0;2.0;3;4;1;1
1498;261986;0;2019.0;3.7;4.0;4.0;3.0;3;4;1;1
1499;261973;0;2019.0;4.7;5.0;5.0;4.0;3;4;1;1
1500;261837;0;2019.0;5.0;5.0;5.0;5.0;3;4;1;1
1501;261770;1;2019.0;4.7;5.0;5.0;4.0;3;4;1;1
1502;261766;0;2020.0;5.0;5.0;5.0;5.0;3;4;1;1
1503;261765;0;2020.0;4.7;5.0;4.0;5.0;3;4;1;1
1504;261764;1;2020.0;4.3;5.0;5.0;3.0;3;4;1;1
1505;261763;0;2020.0;4.0;4.0;4.0;4.0;3;4;1;1
1506;261762;0;2020.0;5.0;5.0;5.0;5.0;3;4;1;1
1507;261742;1;2020.0;4.0;4.0;4.0;4.0;3;4;1;1
1508;261739;0;2020.0;5.0;5.0;5.0;5.0;3;4;1;1
1509;261733;1;2020.0;5.0;5.0;5.0;5.0;3;4;1;1
1510;261730;0;2019.0;5.0;5.0;5.0;5.0;3;4;1;1
1511;261727;0;2020.0;4.3;4.0;5.0;4.0;3;4;1;1
1512;261716;0;2020.0;5.0;5.0;5.0;5.0;3;4;1;1
1513;261714;1;2020.0;4.0;4.0;4.0;4.0;3;4;1;1
1514;261712;1;2019.0;5.0;5.0;5.0;5.0;3;4;1;1
1515;261702;0;2019.0;5.0;5.0;5.0;5.0;3;4;1;1
1516;261696;1;2019.0;4.0;4.0;5.0;3.0;3;4;1;1
1517;261681;1;2020.0;4.0;4.0;4.0;4.0;3;4;1;1
1518;261680;1;2020.0;4.0;4.0;4.0;4.0;3;4;1;1
1519;261677;1;2020.0;4.3;4.0;5.0;4.0;3;4;1;1
1520;261671;1;2020.0;4.7;5.0;5.0;4.0;3;4;1;1
1521;261667;1;2019.0;4.7;5.0;5.0;4.0;3;4;1;1
1522;261664;1;2019.0;4.7;5.0;4.0;5.0;3;4;1;1
1523;261662;1;2020.0;3.3;4.0;3.0;3.0;3;4;1;1
1525;261660;1;2019.0;4.0;4.0;5.0;3.0;3;4;1;1
1526;261659;0;2020.0;4.3;5.0;4.0;4.0;3;4;1;1
1527;261658;0;2020.0;5.0;5.0;5.0;5.0;3;4;1;1
1528;261656;1;2019.0;5.0;5.0;5.0;5.0;3;4;1;1
1529;261655;0;2019.0;3.3;3.0;5.0;2.0;3;4;1;1
1530;261654;0;2019.0;4.3;5.0;5.0;3.0;3;4;1;1
1531;261653;0;2020.0;4.7;5.0;5.0;4.0;3;4;1;1
1532;261652;1;2020.0;4.0;5.0;4.0;3.0;3;4;1;1
1533;261649;1;2019.0;4.7;5.0;4.0;5.0;3;4;1;1
1534;261648;0;2020.0;4.3;5.0;4.0;4.0;3;4;1;1
1535;261646;1;2020.0;3.3;4.0;3.0;3.0;3;4;1;1
1536;261644;1;2020.0;4.0;4.0;4.0;4.0;3;4;1;1
1537;261642;0;2020.0;4.0;4.0;4.0;4.0;3;4;1;1
1538;261641;0;2020.0;4.0;4.0;4.0;4.0;3;4;1;1
1539;261640;0;2020.0;4.0;4.0;4.0;4.0;3;4;1;1
1540;261638;0;2020.0;5.0;5.0;5.0;5.0;3;4;1;1
1541;261637;1;2020.0;5.0;5.0;5.0;5.0;3;4;1;1
1542;261636;1;2020.0;4.0;4.0;4.0;4.0;3;4;1;1
1543;261635;0;2020.0;5.0;5.0;5.0;5.0;3;4;1;1
1544;261634;0;2020.0;4.7;5.0;4.0;5.0;3;4;1;1
1545;261631;0;2020.0;3.0;3.0;3.0;3.0;3;4;1;1
1546;261630;0;2020.0;4.7;5.0;5.0;4.0;3;4;1;1
1547;261629;0;2019.0;3.3;4.0;3.0;3.0;3;4;1;1
1548;261628;0;2020.0;3.7;4.0;3.0;4.0;3;4;1;1
1549;261627;1;2020.0;5.0;5.0;5.0;5.0;3;4;1;1
1550;261626;1;2020.0;5.0;5.0;5.0;5.0;3;4;1;1
1551;261625;1;2020.0;4.3;4.0;4.0;5.0;3;4;1;1
1552;261623;1;2020.0;4.0;4.0;4.0;4.0;3;4;1;1
1553;261555;0;2020.0;5.0;5.0;5.0;5.0;3;4;1;2
1554;261552;0;2020.0;4.3;5.0;4.0;4.0;3;4;1;2
1555;261237;1;2019.0;1.7;1.0;3.0;1.0;3;4;1;1
1556;259577;0;2019.0;5.0;5.0;5.0;5.0;3;4;1;1
1557;259576;1;2019.0;5.0;5.0;5.0;5.0;3;4;1;1
1558;259557;0;2019.0;5.0;5.0;5.0;5.0;3;4;1;1
1559;259548;0;2019.0;4.7;5.0;5.0;4.0;3;4;1;1
1560;259532;0;2019.0;5.0;5.0;5.0;5.0;3;4;1;1
1561;259521;1;2019.0;3.7;4.0;4.0;3.0;3;4;1;1
1562;259518;1;2019.0;3.0;3.0;3.0;3.0;3;4;1;1
1563;259512;0;2019.0;4.0;3.0;5.0;4.0;3;4;1;1
1564;259506;0;2019.0;5.0;5.0;5.0;5.0;3;4;1;1
1565;259505;1;2019.0;5.0;5.0;5.0;5.0;3;4;1;1
1566;259504;1;2019.0;5.0;5.0;5.0;5.0;3;4;1;1
1567;259503;0;2019.0;5.0;5.0;5.0;5.0;3;4;1;1
1568;259502;1;2019.0;5.0;5.0;5.0;5.0;3;4;1;1
1569;259501;0;2019.0;4.7;4.0;5.0;5.0;3;4;1;1
1570;259500;1;2019.0;4.3;5.0;4.0;4.0;3;4;1;1
1571;259499;0;2019.0;5.0;5.0;5.0;5.0;3;4;1;1
1572;259496;1;2019.0;4.0;4.0;4.0;4.0;3;4;1;1
1573;259493;1;2019.0;4.7;4.0;5.0;5.0;3;4;1;1
1574;259469;0;2019.0;5.0;5.0;5.0;5.0;3;4;1;1
1575;259457;0;2019.0;3.7;4.0;3.0;4.0;3;4;1;2
1576;259456;0;2019.0;5.0;5.0;5.0;5.0;3;4;1;1
1577;259424;0;2019.0;5.0;5.0;5.0;5.0;3;4;1;1
1578;259421;0;2019.0;4.7;5.0;5.0;4.0;3;4;1;1
1579;259418;1;2019.0;4.0;4.0;4.0;4.0;3;4;1;1
1580;259416;0;2019.0;4.7;5.0;4.0;5.0;3;4;1;1
1581;259415;0;2019.0;5.0;5.0;5.0;5.0;3;4;1;1
1582;259412;0;2019.0;5.0;5.0;5.0;5.0;3;4;1;1
1583;259411;0;2019.0;4.3;4.0;4.0;5.0;3;4;1;1
1584;259410;0;2019.0;4.3;5.0;4.0;4.0;3;4;1;1
1585;259370;0;2019.0;5.0;5.0;5.0;5.0;3;4;1;2
1586;259324;0;2019.0;5.0;5.0;5.0;5.0;3;4;1;2
1587;259278;0;2019.0;5.0;5.0;5.0;5.0;3;4;1;2
1588;259274;1;2019.0;4.0;4.0;4.0;4.0;3;4;1;2
1589;259271;1;2019.0;4.7;5.0;4.0;5.0;3;4;1;2
1590;259270;0;2019.0;4.7;5.0;4.0;5.0;3;4;1;2
1591;259267;0;2019.0;5.0;5.0;5.0;5.0;3;4;1;2
1592;259261;0;2019.0;4.7;5.0;5.0;4.0;3;4;1;2
1593;258469;0;2019.0;4.7;5.0;4.0;5.0;3;4;1;1
1594;257312;0;2019.0;5.0;5.0;5.0;5.0;3;4;1;1
1595;257261;0;2019.0;5.0;5.0;5.0;5.0;3;4;1;1
1596;257260;0;2019.0;3.7;4.0;4.0;3.0;3;4;1;1
1597;257258;0;2019.0;5.0;5.0;5.0;5.0;3;4;1;1
1598;257257;0;2019.0;4.7;5.0;5.0;4.0;3;4;1;1
1599;257021;0;2019.0;5.0;5.0;5.0;5.0;3;4;1;1
1600;256793;0;2019.0;4.7;5.0;4.0;5.0;3;4;1;1
1601;256395;0;2019.0;4.3;4.0;5.0;4.0;3;4;1;1
1602;256313;0;2019.0;4.3;4.0;4.0;5.0;3;4;1;1
1603;256312;0;2019.0;5.0;5.0;5.0;5.0;3;4;1;1
1604;256308;0;2019.0;4.7;5.0;4.0;5.0;3;4;1;1
1605;256307;0;2019.0;5.0;5.0;5.0;5.0;3;4;1;1
1606;256306;0;2019.0;5.0;5.0;5.0;5.0;3;4;1;1
1608;256302;0;2019.0;5.0;5.0;5.0;5.0;3;4;1;1
1609;256301;0;2019.0;5.0;5.0;5.0;5.0;3;4;1;1
1610;256280;0;2019.0;4.3;4.0;4.0;5.0;3;4;1;1
1611;256277;0;2019.0;4.7;5.0;4.0;5.0;3;4;1;1
1613;256274;0;2019.0;4.7;5.0;4.0;5.0;3;4;1;1
1614;256272;0;2019.0;4.3;5.0;4.0;4.0;3;4;1;1
1615;256271;0;2019.0;5.0;5.0;5.0;5.0;3;4;1;1
1618;256267;0;2019.0;5.0;5.0;5.0;5.0;3;4;1;1
1621;256263;0;2019.0;5.0;5.0;5.0;5.0;3;4;1;1
1622;256262;0;2019.0;3.7;4.0;3.0;4.0;3;4;1;1
1623;256260;0;2019.0;5.0;5.0;5.0;5.0;3;4;1;1
1624;256259;0;2019.0;5.0;5.0;5.0;5.0;3;4;1;1
1626;256099;0;2019.0;4.7;5.0;4.0;5.0;3;4;1;2
1627;256044;0;2019.0;5.0;5.0;5.0;5.0;3;4;1;2
1631;255808;0;2019.0;5.0;5.0;5.0;5.0;3;4;1;2
1636;252786;0;2019.0;5.0;5.0;5.0;5.0;3;4;1;2
1637;252918;0;2019.0;5.0;5.0;5.0;5.0;3;4;1;2
1638;252913;0;2019.0;5.0;5.0;5.0;5.0;3;4;1;2
1639;252911;0;2019.0;4.7;5.0;5.0;4.0;3;4;1;2
1640;252896;0;2019.0;4.0;4.0;4.0;4.0;3;4;1;2
1641;252894;0;2019.0;4.0;4.0;4.0;4.0;3;4;1;2
1642;253233;0;2019.0;4.0;4.0;4.0;4.0;3;4;1;1
1643;253231;0;2019.0;4.3;4.0;4.0;5.0;3;4;1;1
1644;253203;0;2019.0;3.7;4.0;3.0;4.0;3;4;1;1
1645;253201;1;2019.0;4.7;5.0;5.0;4.0;3;4;1;1
1646;253192;1;2019.0;2.7;3.0;2.0;3.0;3;4;1;1
1648;253152;1;2019.0;4.0;4.0;4.0;4.0;3;4;1;1
1649;253139;0;2019.0;4.7;5.0;5.0;4.0;3;4;1;1
1650;253112;1;2019.0;4.7;5.0;4.0;5.0;3;4;1;1
1651;253083;0;2019.0;4.0;4.0;4.0;4.0;3;4;1;1
1652;253080;0;2019.0;3.5;4.0;3.0;0.0;3;4;1;1
1653;253078;0;2019.0;5.0;5.0;5.0;5.0;3;4;1;1
1654;253077;0;2019.0;5.0;5.0;5.0;5.0;3;4;1;1
1655;253072;1;2019.0;5.0;5.0;5.0;5.0;3;4;1;1
1656;253069;1;2019.0;4.3;5.0;4.0;4.0;3;4;1;1
1657;253059;1;2019.0;3.7;4.0;3.0;4.0;3;4;1;1
1658;253056;0;2019.0;5.0;5.0;5.0;5.0;3;4;1;1
1659;253043;0;2019.0;5.0;5.0;5.0;5.0;3;4;1;1
1661;253001;1;2019.0;4.3;4.0;5.0;4.0;3;4;1;1
1662;252995;1;2019.0;4.0;4.0;4.0;4.0;3;4;1;1
1663;252993;0;2019.0;4.5;5.0;4.0;0.0;3;4;1;1
1664;252987;0;2019.0;4.3;4.0;4.0;5.0;3;4;1;1
1665;252981;1;2019.0;4.3;5.0;4.0;4.0;3;4;1;1
1668;252937;1;2019.0;4.0;4.0;4.0;4.0;3;4;1;1
1671;252970;1;2019.0;3.3;3.0;4.0;3.0;3;4;1;1
1672;252916;0;2019.0;4.3;5.0;4.0;4.0;3;4;1;1
1674;252638;1;2019.0;4.7;5.0;4.0;5.0;3;4;1;1
1675;250683;1;2017.0;1.3;1.0;2.0;1.0;3;4;1;1
1677;250596;0;2019.0;5.0;5.0;5.0;5.0;3;4;1;1
1678;250513;0;2019.0;4.7;5.0;5.0;4.0;3;4;1;1
1679;250512;1;2019.0;4.7;5.0;4.0;5.0;3;4;1;1
1680;250492;1;2019.0;4.0;4.0;5.0;3.0;3;4;1;1
1681;250484;0;2019.0;4.0;4.0;4.0;4.0;3;4;1;1
1682;250443;1;2019.0;4.7;5.0;4.0;5.0;3;4;1;1
1683;251352;0;2019.0;4.3;5.0;4.0;4.0;3;4;1;1
1684;251334;1;2019.0;5.0;5.0;5.0;5.0;3;4;1;1
1685;251670;1;2019.0;4.7;5.0;5.0;4.0;3;4;1;1
1686;251270;0;2019.0;5.0;5.0;5.0;5.0;3;4;1;1
1687;251262;0;2019.0;5.0;5.0;5.0;5.0;3;4;1;1
1688;250783;0;2019.0;4.7;4.0;5.0;5.0;3;4;1;1
1689;251475;1;2019.0;4.0;4.0;4.0;4.0;3;4;1;1
1690;251401;0;2019.0;4.7;5.0;4.0;5.0;3;4;1;1
1691;251466;1;2019.0;4.0;5.0;3.0;4.0;3;4;1;1
1692;251338;1;2019.0;4.0;5.0;4.0;3.0;3;4;1;1
1693;250924;1;2019.0;4.0;4.0;4.0;4.0;3;4;1;1
1694;250902;1;2019.0;4.3;4.0;4.0;5.0;3;4;1;1
1695;251405;1;2019.0;4.0;4.0;4.0;4.0;3;4;1;1
1696;250504;1;2019.0;4.0;4.0;4.0;4.0;3;4;1;1
1697;251394;1;2019.0;4.3;5.0;4.0;4.0;3;4;1;1
